group	strain	isotype	isotype_ref_strain
397	JU2878	JU2878	JU2878
398	JU2879	JU2879	JU2879
399	JU2906	JU2906	JU2906
400	JU2907	JU2907	JU2907
400	JU2908	JU2907	JU2907
401	JU3125	JU3125	JU3125
402	JU3127	JU3127	JU3127
403	JU3128	JU3128	JU3128
404	JU3131	JU323	JU323
404	JU323	JU323	JU323
405	JU3132	JU3132	JU3132
406	JU3134	JU3134	JU3134
407	JU3135	JU3135	JU3135
408	JU3136	MY2453	MY2453
408	MY2001	MY2453	MY2453
408	MY2004	MY2453	MY2453
408	MY2011	MY2453	MY2453
408	MY2014	MY2453	MY2453
408	MY2050	MY2453	MY2453
408	MY2051	MY2453	MY2453
408	MY2054	MY2453	MY2453
408	MY2121	MY2453	MY2453
408	MY2137	MY2453	MY2453
408	MY2199	MY2453	MY2453
408	MY2288	MY2453	MY2453
408	MY2339	MY2453	MY2453
408	MY2453	MY2453	MY2453
408	MY2502	MY2453	MY2453
408	MY2541	MY2453	MY2453
408	MY2579	MY2453	MY2453
408	MY2622	MY2453	MY2453
408	MY508	MY2453	MY2453
408	MY524	MY2453	MY2453
408	MY561	MY2453	MY2453
408	MY564	MY2453	MY2453
408	MY570	MY2453	MY2453
408	MY713	MY2453	MY2453
408	MY792	MY2453	MY2453
408	MY819	MY2453	MY2453
408	MY864	MY2453	MY2453
408	MY904	MY2453	MY2453
408	MY965	MY2453	MY2453
408	WN2083	MY2453	MY2453
409	JU3137	JU3137	JU3137
410	JU3140	JU3140	JU3140
411	JU3141	JU3141	JU3141
412	JU3144	JU3144	JU3144
413	JU3166	JU3166	JU3166
414	JU3167	JU3167	JU3167
415	JU3169	JU3169	JU3169
416	JU3224	JU3224	JU3224
417	JU3225	JU3225	JU3225
418	JU3226	JU3226	JU3226
419	JU3227	JU3228	JU3228
419	JU3228	JU3228	JU3228
420	JU3280	JU3280	JU3280
421	JU3282	JU3282	JU3282
422	JU3291	JU3291	JU3291
423	JU3318	JU3318	JU3318
424	JU345	JU346	JU346
424	JU346	JU346	JU346
425	JU360	JU360	JU360
425	JU363	JU360	JU360
426	JU367	JU367	JU367
427	JU3795	JU3795	JU3795
428	JU393	JU393	JU393
429	JU394	JU394	JU394
430	JU397	JU397	JU397
431	JU4047	JU4047	JU4047
431	JU4048	JU4047	JU4047
431	JU4054	JU4047	JU4047
431	JU4067	JU4047	JU4047
431	JU4069	JU4047	JU4047
431	JU4072	JU4047	JU4047
431	JU4075	JU4047	JU4047
432	JU406	JU406	JU406
433	JU4071	JU4073	JU4073
433	JU4073	JU4073	JU4073
433	JU4074	JU4073	JU4073
434	JU4082	JU4082	JU4082
434	JU4085	JU4082	JU4082
435	JU4098	JU4098	JU4098
436	JU4145	JU4161	JU4161
436	JU4153	JU4161	JU4161
436	JU4157	JU4161	JU4161
436	JU4158	JU4161	JU4161
436	JU4161	JU4161	JU4161
436	JU4164	JU4161	JU4161
436	JU4367	JU4161	JU4161
436	JU4369	JU4161	JU4161
437	JU4209	WN2050	WN2050
437	WN2050	WN2050	WN2050
437	WN2056	WN2050	WN2050
437	WN2061	WN2050	WN2050
437	WN2062	WN2050	WN2050
437	WN2067	WN2050	WN2050
437	WN2092	WN2050	WN2050
437	WN2093	WN2050	WN2050
437	WN2097	WN2050	WN2050
437	WN2098	WN2050	WN2050
437	WN2099	WN2050	WN2050
437	WN2100	WN2050	WN2050
437	WN2102	WN2050	WN2050
437	WN2122	WN2050	WN2050
437	WN2154	WN2050	WN2050
437	WN2177	WN2050	WN2050
437	WN2182	WN2050	WN2050
437	WN2188	WN2050	WN2050
437	WN2222	WN2050	WN2050
437	WN2223	WN2050	WN2050
437	WN2232	WN2050	WN2050
437	WN2233	WN2050	WN2050
437	WN2234	WN2050	WN2050
437	WN2235	WN2050	WN2050
437	WN2236	WN2050	WN2050
437	WN2240	WN2050	WN2050
438	JU4286	JU4286	JU4286
439	JU4287	JU4287	JU4287
440	JU4370	JU4370	JU4370
440	JU4376	JU4370	JU4370
441	JU4377	JU4377	JU4377
442	JU4380	JU4384	JU4384
442	JU4384	JU4384	JU4384
443	JU4381	JU4381	JU4381
444	JU4382	JU4382	JU4382
445	JU4383	JU4383	JU4383
446	JU4385	JU4385	JU4385
447	JU440	JU440	JU440
448	JU4400	JU4400	JU4400
449	JU4401	JU4401	JU4401
450	JU561	JU561	JU561
451	JU642	JU642	JU642
451	NIC1749	JU642	JU642
451	NIC1753	JU642	JU642
451	NIC1977	JU642	JU642
451	NIC1980	JU642	JU642
451	NIC1985	JU642	JU642
451	NIC2002	JU642	JU642
451	NIC2004	JU642	JU642
451	NIC2011	JU642	JU642
451	NIC2061	JU642	JU642
451	NIC2132	JU642	JU642
451	NIC2170	JU642	JU642
451	NIC2201	JU642	JU642
451	NIC2206	JU642	JU642
452	JU751	JU751	JU751
452	JU755	JU751	JU751
453	JU774	JU774	JU774
454	JU775	JU775	JU775
455	JU778	JU778	JU778
456	JU782	JU782	JU782
457	JU830	JU830	JU830
458	JU847	JU847	JU847
459	KR314	KR314	KR314
460	LKC34	LKC34	LKC34
461	LUA56	LUA56	LUA56
462	LUA57	LUA57	LUA57
462	LUA61	LUA57	LUA57
462	LUA62	LUA57	LUA57
463	LUA59	LUA59	LUA59
464	LUA93	LUA93	LUA93
465	MBA1163	MY920	MY920
465	MY2042	MY920	MY920
465	MY2097	MY920	MY920
465	MY2138	MY920	MY920
465	MY2347	MY920	MY920
465	MY2373	MY920	MY920
465	MY2406	MY920	MY920
465	MY2479	MY920	MY920
465	MY2688	MY920	MY920
465	MY589	MY920	MY920
465	MY741	MY920	MY920
465	MY887	MY920	MY920
465	MY920	MY920	MY920
465	MY990	MY920	MY920
466	MBA1214	MY2535	MY2535
466	MY2344	MY2535	MY2535
466	MY2532	MY2535	MY2535
466	MY2535	MY2535	MY2535
466	MY881	MY2535	MY2535
466	NIC508	MY2535	MY2535
466	NIC512	MY2535	MY2535
466	WN2076	MY2535	MY2535
466	XZ2210	MY2535	MY2535
467	MY1	MY1	MY1
468	MY10	MY10	MY10
469	MY16	MY16	MY16
470	MY18	MY18	MY18
471	MY2022	RC301	RC301
471	MY2024	RC301	RC301
471	MY2078	RC301	RC301
471	MY2291	RC301	RC301
471	MY2630	RC301	RC301
471	MY2636	RC301	RC301
471	MY2640	RC301	RC301
471	MY2681	RC301	RC301
471	MY2684	RC301	RC301
471	MY2691	RC301	RC301
471	MY684	RC301	RC301
471	MY882	RC301	RC301
471	RC301	RC301	RC301
472	MY2079	MY679	MY679
472	MY679	MY679	MY679
472	MY991	MY679	MY679
473	MY2099	MY795	MY795
473	MY538	MY795	MY795
473	MY673	MY795	MY795
473	MY795	MY795	MY795
474	MY2109	MY2741	MY2741
474	MY2692	MY2741	MY2741
474	MY2741	MY2741	MY2741
475	MY2143	MY2147	MY2147
475	MY2147	MY2147	MY2147
476	MY2212	MY2212	MY2212
477	MY2530	MY2530	MY2530
478	MY2585	MY2585	MY2585
478	MY2623	MY2585	MY2585
479	MY2635	MY2713	MY2713
479	MY2679	MY2713	MY2713
479	MY2689	MY2713	MY2713
479	MY2713	MY2713	MY2713
479	MY803	MY2713	MY2713
480	MY2685	MY2693	MY2693
480	MY2693	MY2693	MY2693
480	MY2719	MY2693	MY2693
481	MY518	MY518	MY518
482	MY772	MY772	MY772
483	NIC1	NIC1	NIC1
484	NIC1049	NIC1049	NIC1049
485	NIC1107	NIC1107	NIC1107
486	NIC1119	NIC1119	NIC1119
487	NIC166	NIC166	NIC166
488	NIC1698	NIC1698	NIC1698
489	NIC1700	NIC1700	NIC1700
490	NIC1741	NIC277	NIC277
490	NIC277	NIC277	NIC277
491	NIC1772	NIC1772	NIC1772
492	NIC1773	NIC1773	NIC1773
493	NIC1774	NIC1775	NIC1775
493	NIC1775	NIC1775	NIC1775
494	NIC1779	NIC1779	NIC1779
495	NIC1780	NIC1780	NIC1780
496	NIC1781	NIC1806	NIC1806
496	NIC1800	NIC1806	NIC1806
496	NIC1806	NIC1806	NIC1806
496	NIC1807	NIC1806	NIC1806
497	NIC1782	NIC1782	NIC1782
498	NIC1783	NIC1783	NIC1783
499	NIC1784	NIC1786	NIC1786
499	NIC1786	NIC1786	NIC1786
500	NIC1785	NIC1785	NIC1785
501	NIC1787	NIC1787	NIC1787
502	NIC1788	NIC1788	NIC1788
502	NIC1795	NIC1788	NIC1788
503	NIC1789	NIC1789	NIC1789
504	NIC1790	NIC1790	NIC1790
505	NIC1791	NIC1791	NIC1791
506	NIC1792	NIC1792	NIC1792
507	NIC1793	NIC1794	NIC1794
507	NIC1794	NIC1794	NIC1794
508	NIC1796	NIC1796	NIC1796
509	NIC1797	NIC1798	NIC1798
509	NIC1798	NIC1798	NIC1798
510	NIC1799	NIC1799	NIC1799
511	NIC1801	NIC1801	NIC1801
512	NIC1802	NIC1802	NIC1802
513	NIC1803	NIC1805	NIC1805
513	NIC1804	NIC1805	NIC1805
513	NIC1805	NIC1805	NIC1805
514	NIC1808	NIC1808	NIC1808
515	NIC1809	NIC1809	NIC1809
516	NIC1810	NIC1810	NIC1810
517	NIC1811	NIC1811	NIC1811
518	NIC1812	NIC1812	NIC1812
519	NIC1832	NIC1832	NIC1832
520	NIC195	NIC195	NIC195
520	NIC196	NIC195	NIC195
520	NIC197	NIC195	NIC195
520	NIC198	NIC195	NIC195
521	NIC199	NIC199	NIC199
521	NIC200	NIC199	NIC199
522	NIC2	NIC2	NIC2
523	NIC2021	NIC2021	NIC2021
524	NIC2030	NIC2076	NIC2076
524	NIC2035	NIC2076	NIC2076
524	NIC2040	NIC2076	NIC2076
524	NIC2043	NIC2076	NIC2076
524	NIC2046	NIC2076	NIC2076
524	NIC2053	NIC2076	NIC2076
524	NIC2065	NIC2076	NIC2076
524	NIC2071	NIC2076	NIC2076
524	NIC2076	NIC2076	NIC2076
524	NIC2084	NIC2076	NIC2076
524	NIC2085	NIC2076	NIC2076
524	NIC2121	NIC2076	NIC2076
524	NIC2153	NIC2076	NIC2076
524	NIC2162	NIC2076	NIC2076
524	NIC2167	NIC2076	NIC2076
525	NIC207	NIC207	NIC207
526	NIC2086	NIC2088	NIC2088
526	NIC2088	NIC2088	NIC2088
527	NIC2099	NIC2099	NIC2099
527	NIC2101	NIC2099	NIC2099
528	NIC2102	NIC2102	NIC2102
528	NIC2104	NIC2102	NIC2102
528	NIC2105	NIC2102	NIC2102
528	NIC2106	NIC2102	NIC2102
528	NIC2108	NIC2102	NIC2102
528	NIC2110	NIC2102	NIC2102
529	NIC2115	NIC2115	NIC2115
530	NIC2116	NIC2117	NIC2117
530	NIC2117	NIC2117	NIC2117
531	NIC2118	NIC2118	NIC2118
532	NIC2120	NIC2120	NIC2120
533	NIC2126	NIC2126	NIC2126
534	NIC2127	NIC2127	NIC2127
535	NIC2128	NIC2129	NIC2129
535	NIC2129	NIC2129	NIC2129
536	NIC2130	NIC2131	NIC2131
536	NIC2131	NIC2131	NIC2131
537	NIC231	NIC231	NIC231
537	NIC232	NIC231	NIC231
538	NIC236	NIC236	NIC236
538	NIC237	NIC236	NIC236
539	NIC242	NIC242	NIC242
540	NIC251	NIC251	NIC251
541	NIC252	NIC252	NIC252
542	NIC2523	NIC2534	NIC2534
542	NIC2525	NIC2534	NIC2534
542	NIC2528	NIC2534	NIC2534
542	NIC2529	NIC2534	NIC2534
542	NIC2530	NIC2534	NIC2534
542	NIC2531	NIC2534	NIC2534
542	NIC2532	NIC2534	NIC2534
542	NIC2533	NIC2534	NIC2534
542	NIC2534	NIC2534	NIC2534
542	NIC2535	NIC2534	NIC2534
542	NIC2536	NIC2534	NIC2534
542	NIC2537	NIC2534	NIC2534
542	NIC2538	NIC2534	NIC2534
542	NIC2539	NIC2534	NIC2534
542	NIC2540	NIC2534	NIC2534
542	NIC2541	NIC2534	NIC2534
542	NIC2542	NIC2534	NIC2534
543	NIC2524	NIC2524	NIC2524
544	NIC255	NIC255	NIC255
545	NIC2553	NIC2553	NIC2553
545	NIC2554	NIC2553	NIC2553
546	NIC2555	NIC2555	NIC2555
547	NIC2556	NIC2558	NIC2558
547	NIC2558	NIC2558	NIC2558
548	NIC2557	NIC2557	NIC2557
549	NIC2559	NIC2559	NIC2559
550	NIC256	NIC256	NIC256
550	NIC263	NIC256	NIC256
551	NIC2560	NIC2560	NIC2560
552	NIC2561	NIC2561	NIC2561
553	NIC2562	NIC2562	NIC2562
554	NIC2563	NIC2567	NIC2567
554	NIC2567	NIC2567	NIC2567
554	NIC2571	NIC2567	NIC2567
554	NIC2572	NIC2567	NIC2567
554	NIC2577	NIC2567	NIC2567
555	NIC2564	NIC2564	NIC2564
556	NIC2565	NIC2576	NIC2576
556	NIC2576	NIC2576	NIC2576
557	NIC2566	NIC2566	NIC2566
557	NIC2575	NIC2566	NIC2566
558	NIC2568	NIC2568	NIC2568
559	NIC2569	NIC2569	NIC2569
560	NIC2570	NIC2570	NIC2570
561	NIC2573	NIC2573	NIC2573
562	NIC2574	NIC2574	NIC2574
563	NIC258	NIC258	NIC258
564	NIC259	NIC259	NIC259
565	NIC260	NIC260	NIC260
566	NIC261	NIC261	NIC261
567	NIC262	NIC262	NIC262
568	NIC265	NIC265	NIC265
569	NIC266	NIC266	NIC266
570	NIC267	NIC267	NIC267
570	NIC270	NIC267	NIC267
571	NIC268	NIC268	NIC268
572	NIC269	NIC269	NIC269
573	NIC271	NIC271	NIC271
574	NIC272	NIC272	NIC272
574	NIC273	NIC272	NIC272
575	NIC274	NIC274	NIC274
576	NIC275	NIC275	NIC275
577	NIC276	NIC276	NIC276
578	NIC3	NIC3	NIC3
578	NIC4	NIC3	NIC3
579	NIC501	NIC501	NIC501
580	NIC511	NIC511	NIC511
581	NIC513	NIC513	NIC513
582	NIC514	NIC514	NIC514
583	NIC515	NIC515	NIC515
584	NIC521	NIC527	NIC527
584	NIC527	NIC527	NIC527
585	NIC522	NIC522	NIC522
586	NIC523	NIC523	NIC523
587	NIC526	NIC526	NIC526
588	NIC528	NIC528	NIC528
589	NIC529	NIC529	NIC529
590	OAR137	OAR137	OAR137
591	PB303	PB303	PB303
592	PS2025	PS2025	PS2025
593	PX179	PX179	PX179
594	QG2075	QG2075	QG2075
595	QG2810	QG2811	QG2811
595	QG2811	QG2811	QG2811
596	QG2812	QG2813	QG2813
596	QG2813	QG2813	QG2813
597	QG2818	QG2818	QG2818
598	QG2823	QG2823	QG2823
598	QG2826	QG2823	QG2823
599	QG2824	QG2824	QG2824
600	QG2825	QG2825	QG2825
601	QG2827	QG2827	QG2827
601	QG2829	QG2827	QG2827
602	QG2828	QG2828	QG2828
603	QG2830	QG2832	QG2832
603	QG2831	QG2832	QG2832
603	QG2832	QG2832	QG2832
603	QG2833	QG2832	QG2832
604	QG2834	QG2835	QG2835
604	QG2835	QG2835	QG2835
605	QG2836	QG2836	QG2836
606	QG2837	QG2837	QG2837
607	QG2838	QG2838	QG2838
608	QG2839	QG2841	QG2841
608	QG2840	QG2841	QG2841
608	QG2841	QG2841	QG2841
608	QG2842	QG2841	QG2841
609	QG2843	QG2843	QG2843
610	QG2844	QG2846	QG2846
610	QG2845	QG2846	QG2846
610	QG2846	QG2846	QG2846
611	QG2850	QG2850	QG2850
611	QG2851	QG2850	QG2850
612	QG2852	QG2854	QG2854
612	QG2853	QG2854	QG2854
612	QG2854	QG2854	QG2854
612	QG2856	QG2854	QG2854
612	QG2858	QG2854	QG2854
612	QG2859	QG2854	QG2854
613	QG2855	QG2855	QG2855
614	QG2857	QG2857	QG2857
615	QG2872	QG2873	QG2873
615	QG2873	QG2873	QG2873
616	QG2874	QG2874	QG2874
617	QG2875	QG2875	QG2875
617	QG2876	QG2875	QG2875
618	QG2877	QG2877	QG2877
618	QG2878	QG2877	QG2877
619	QG2927	QG2932	QG2932
619	QG2928	QG2932	QG2932
619	QG2931	QG2932	QG2932
619	QG2932	QG2932	QG2932
620	QG4003	QG4003	QG4003
621	QG4004	QG4004	QG4004
622	QG4005	QG4006	QG4006
622	QG4006	QG4006	QG4006
622	QG4007	QG4006	QG4006
623	QG4008	QG4008	QG4008
623	QG4009	QG4008	QG4008
624	QG4010	QG4010	QG4010
624	QG4014	QG4010	QG4010
624	QG4019	QG4010	QG4010
624	QG4182	QG4010	QG4010
624	QG4184	QG4010	QG4010
624	QG4185	QG4010	QG4010
624	QG4186	QG4010	QG4010
625	QG4011	QG4012	QG4012
625	QG4012	QG4012	QG4012
625	QG4177	QG4012	QG4012
626	QG4015	QG4015	QG4015
626	QG4016	QG4015	QG4015
626	QG4134	QG4015	QG4015
626	QG4158	QG4015	QG4015
626	QG4159	QG4015	QG4015
626	QG4160	QG4015	QG4015
626	QG4161	QG4015	QG4015
627	QG4017	QG4017	QG4017
628	QG4018	QG4018	QG4018
629	QG4021	QG4021	QG4021
630	QG4076	QG4080	QG4080
630	QG4077	QG4080	QG4080
630	QG4078	QG4080	QG4080
630	QG4079	QG4080	QG4080
630	QG4080	QG4080	QG4080
631	QG4103	QG4103	QG4103
632	QG4135	QG4135	QG4135
632	QG4162	QG4135	QG4135
632	QG4163	QG4135	QG4135
633	QG4137	QG4138	QG4138
633	QG4138	QG4138	QG4138
633	QG4139	QG4138	QG4138
634	QG4147	QG4147	QG4147
635	QG4151	QG4151	QG4151
636	QG4166	QG4226	QG4226
636	QG4226	QG4226	QG4226
637	QG4193	QG4193	QG4193
637	QG4194	QG4193	QG4193
638	QG4228	QG4228	QG4228
639	QG536	QG536	QG536
639	QG537	QG536	QG536
639	QG538	QG536	QG536
640	QG556	QG556	QG556
640	QG558	QG556	QG556
641	QG557	QG557	QG557
642	QW947	QW947	QW947
643	QX1211	QX1211	QX1211
643	QX1215	QX1211	QX1211
643	QX1216	QX1211	QX1211
644	QX1212	QX1212	QX1212
644	QX1213	QX1212	QX1212
644	QX1214	QX1212	QX1212
645	QX1233	QX1233	QX1233
646	QX1791	QX1791	QX1791
647	QX1792	QX1792	QX1792
648	QX1793	QX1793	QX1793
649	QX1794	QX1794	QX1794
650	TWN2530	TWN2530	TWN2530
651	TWN2542	TWN2542	TWN2542
651	TWN2794	TWN2542	TWN2542
651	TWN2803	TWN2542	TWN2542
652	VJV2	VJV2	VJV2
653	WN2001	WN2001	WN2001
653	WN2010	WN2001	WN2001
653	WN2011	WN2001	WN2001
653	WN2013	WN2001	WN2001
653	WN2014	WN2001	WN2001
653	WN2016	WN2001	WN2001
653	WN2017	WN2001	WN2001
653	WN2018	WN2001	WN2001
653	WN2019	WN2001	WN2001
653	WN2020	WN2001	WN2001
653	WN2021	WN2001	WN2001
654	WN2002	WN2002	WN2002
655	WN2024	WN2066	WN2066
655	WN2025	WN2066	WN2066
655	WN2026	WN2066	WN2066
655	WN2059	WN2066	WN2066
655	WN2060	WN2066	WN2066
655	WN2065	WN2066	WN2066
655	WN2066	WN2066	WN2066
655	WN2070	WN2066	WN2066
655	WN2073	WN2066	WN2066
655	WN2074	WN2066	WN2066
655	WN2075	WN2066	WN2066
655	WN2078	WN2066	WN2066
655	WN2079	WN2066	WN2066
655	WN2081	WN2066	WN2066
655	WN2088	WN2066	WN2066
655	WN2089	WN2066	WN2066
655	WN2090	WN2066	WN2066
655	WN2095	WN2066	WN2066
655	WN2119	WN2066	WN2066
655	WN2120	WN2066	WN2066
655	WN2121	WN2066	WN2066
655	WN2127	WN2066	WN2066
655	WN2128	WN2066	WN2066
655	WN2129	WN2066	WN2066
655	WN2148	WN2066	WN2066
655	WN2149	WN2066	WN2066
655	WN2156	WN2066	WN2066
655	WN2157	WN2066	WN2066
655	WN2158	WN2066	WN2066
655	WN2159	WN2066	WN2066
655	WN2160	WN2066	WN2066
655	WN2161	WN2066	WN2066
655	WN2162	WN2066	WN2066
655	WN2163	WN2066	WN2066
655	WN2167	WN2066	WN2066
655	WN2168	WN2066	WN2066
655	WN2169	WN2066	WN2066
655	WN2170	WN2066	WN2066
655	WN2171	WN2066	WN2066
655	WN2172	WN2066	WN2066
655	WN2180	WN2066	WN2066
655	WN2181	WN2066	WN2066
655	WN2189	WN2066	WN2066
655	WN2190	WN2066	WN2066
655	WN2192	WN2066	WN2066
655	WN2193	WN2066	WN2066
655	WN2194	WN2066	WN2066
655	WN2195	WN2066	WN2066
655	WN2196	WN2066	WN2066
655	WN2197	WN2066	WN2066
655	WN2198	WN2066	WN2066
655	WN2199	WN2066	WN2066
655	WN2201	WN2066	WN2066
655	WN2202	WN2066	WN2066
655	WN2205	WN2066	WN2066
655	WN2206	WN2066	WN2066
655	WN2207	WN2066	WN2066
655	WN2208	WN2066	WN2066
655	WN2209	WN2066	WN2066
655	WN2210	WN2066	WN2066
655	WN2211	WN2066	WN2066
655	WN2212	WN2066	WN2066
655	WN2213	WN2066	WN2066
655	WN2219	WN2066	WN2066
655	WN2220	WN2066	WN2066
655	WN2221	WN2066	WN2066
655	WN2224	WN2066	WN2066
655	WN2225	WN2066	WN2066
655	WN2226	WN2066	WN2066
655	WN2228	WN2066	WN2066
655	WN2229	WN2066	WN2066
655	WN2231	WN2066	WN2066
656	WN2033	WN2033	WN2033
656	WN2035	WN2033	WN2033
656	WN2039	WN2033	WN2033
657	WN2063	WN2063	WN2063
658	WN2064	WN2064	WN2064
659	WN2068	WN2068	WN2068
659	WN2071	WN2068	WN2068
659	WN2080	WN2068	WN2068
659	WN2096	WN2068	WN2068
659	WN2183	WN2068	WN2068
659	WN2184	WN2068	WN2068
660	WN2069	WN2069	WN2069
661	WN2082	WN2082	WN2082
661	WN2091	WN2082	WN2082
661	WN2101	WN2082	WN2082
662	WN2106	WN2107	WN2107
662	WN2107	WN2107	WN2107
663	WN2109	WN2109	WN2109
664	WN2130	WN2130	WN2130
664	WN2132	WN2130	WN2130
665	WN2134	WN2136	WN2136
665	WN2136	WN2136	WN2136
665	WN2137	WN2136	WN2136
665	WN2139	WN2136	WN2136
665	WN2166	WN2136	WN2136
666	WN2140	WN2164	WN2164
666	WN2141	WN2164	WN2164
666	WN2152	WN2164	WN2164
666	WN2153	WN2164	WN2164
666	WN2164	WN2164	WN2164
666	WN2165	WN2164	WN2164
666	WN2174	WN2164	WN2164
666	WN2175	WN2164	WN2164
666	WN2176	WN2164	WN2164
667	WN2151	WN2151	WN2151
668	WN2200	WN2200	WN2200
669	WN2203	WN2204	WN2204
669	WN2204	WN2204	WN2204
669	WN2215	WN2204	WN2204
669	WN2216	WN2204	WN2204
670	WN2217	WN2217	WN2217
670	WN2218	WN2217	WN2217
671	WN2230	WN2238	WN2238
671	WN2237	WN2238	WN2238
671	WN2238	WN2238	WN2238
672	XZ1513	XZ1513	XZ1513
672	XZ2212	XZ1513	XZ1513
673	XZ1514	XZ1514	XZ1514
674	XZ1515	XZ1515	XZ1515
675	XZ1516	XZ1516	XZ1516
676	XZ1672	XZ1672	XZ1672
677	XZ1734	XZ1734	XZ1734
678	XZ1735	XZ1735	XZ1735
679	XZ1756	XZ1756	XZ1756
680	XZ2018	XZ2018	XZ2018
681	XZ2019	XZ2019	XZ2019
682	XZ2020	XZ2020	XZ2020
683	XZ2211	XZ2211	XZ2211
683	XZ2213	XZ2211	XZ2211
